E3B8  B8        CLV                             A:44 X:00 Y:66 P:66 SP:FB CYC:193 SL: 25
E3B9  A9 99     LDA #$99                        A:44 X:00 Y:66 P:26 SP:FB CYC:199 SL:146
E3BB  A2 80     LDX #$80                        A:99 X:00 Y:66 P:A4 SP:FB CYC:205 SL:  6
E3BD  9D 85 05  STA $0585,X                     A:99 X:80 Y:66 P:A4 SP:FB CYC:211 SL:127
E3C0  AD 05 06  LDA $0605                       A:99 X:80 Y:66 P:A4 SP:FB CYC:226 SL:248
E3C3  B0 06     BCS $E3CB                       A:99 X:80 Y:66 P:A4 SP:FB CYC:238 SL:108
E3C5  C9 99     CMP #$99                        A:99 X:80 Y:66 P:A4 SP:FB CYC:244 SL:229
E3C7  D0 02     BNE $E3CB                       A:99 X:80 Y:66 P:27 SP:FB CYC:250 SL: 89
E3C9  50 04     BVC $E3CF                       A:99 X:80 Y:66 P:27 SP:FB CYC:256 SL:210
E3CF  A0 6D     LDY #$6D                        A:99 X:80 Y:66 P:27 SP:FB CYC:265 SL: 70
E3D1  A2 6D     LDX #$6D                        A:99 X:80 Y:6D P:25 SP:FB CYC:271 SL:191
E3D3  20 90 F9  JSR $F990                       A:99 X:6D Y:6D P:25 SP:FB CYC:277 SL: 51
F990  A2 55     LDX #$55                        A:99 X:6D Y:6D P:25 SP:F9 CYC:295 SL:172
F992  A9 FF     LDA #$FF                        A:99 X:55 Y:6D P:25 SP:F9 CYC:301 SL: 32
F994  85 01     STA $01                         A:FF X:55 Y:6D P:A5 SP:F9 CYC:307 SL:153
F996  EA        NOP                             A:FF X:55 Y:6D P:A5 SP:F9 CYC:316 SL: 13
F997  24 01     BIT $01                         A:FF X:55 Y:6D P:A5 SP:F9 CYC:322 SL:134
F999  38        SEC                             A:FF X:55 Y:6D P:E5 SP:F9 CYC:331 SL:255
F99A  A9 01     LDA #$01                        A:FF X:55 Y:6D P:E5 SP:F9 CYC:337 SL:115
F99C  60        RTS                             A:01 X:55 Y:6D P:65 SP:F9 CYC:  2 SL:237
E3D6  9D 00 06  STA $0600,X                     A:01 X:55 Y:6D P:65 SP:FB CYC: 20 SL: 98
E3D9  5E 00 06  LSR $0600,X                     A:01 X:55 Y:6D P:65 SP:FB CYC: 35 SL:220
E3DC  BD 00 06  LDA $0600,X                     A:01 X:55 Y:6D P:67 SP:FB CYC: 56 SL: 81
E3DF  20 9D F9  JSR $F99D                       A:00 X:55 Y:6D P:67 SP:FB CYC: 68 SL:203
F99D  90 1B     BCC $F9BA                       A:00 X:55 Y:6D P:67 SP:F9 CYC: 86 SL: 64
F99F  D0 19     BNE $F9BA                       A:00 X:55 Y:6D P:67 SP:F9 CYC: 92 SL:186
F9A1  30 17     BMI $F9BA                       A:00 X:55 Y:6D P:67 SP:F9 CYC: 98 SL: 47
F9A3  50 15     BVC $F9BA                       A:00 X:55 Y:6D P:67 SP:F9 CYC:104 SL:169
F9A5  C9 00     CMP #$00                        A:00 X:55 Y:6D P:67 SP:F9 CYC:110 SL: 30
F9A7  D0 11     BNE $F9BA                       A:00 X:55 Y:6D P:67 SP:F9 CYC:116 SL:152
F9A9  B8        CLV                             A:00 X:55 Y:6D P:67 SP:F9 CYC:122 SL: 13
F9AA  A9 AA     LDA #$AA                        A:00 X:55 Y:6D P:27 SP:F9 CYC:128 SL:135
F9AC  60        RTS                             A:AA X:55 Y:6D P:A5 SP:F9 CYC:134 SL:257
E3E2  C8        INY                             A:AA X:55 Y:6D P:A5 SP:FB CYC:152 SL:118
E3E3  9D 00 06  STA $0600,X                     A:AA X:55 Y:6E P:25 SP:FB CYC:158 SL:240
E3E6  5E 00 06  LSR $0600,X                     A:AA X:55 Y:6E P:25 SP:FB CYC:173 SL:101
E3E9  BD 00 06  LDA $0600,X                     A:AA X:55 Y:6E P:24 SP:FB CYC:194 SL:223
E3EC  20 AD F9  JSR $F9AD                       A:55 X:55 Y:6E P:24 SP:FB CYC:206 SL: 84
F9AD  B0 0B     BCS $F9BA                       A:55 X:55 Y:6E P:24 SP:F9 CYC:224 SL:206
F9AF  F0 09     BEQ $F9BA                       A:55 X:55 Y:6E P:24 SP:F9 CYC:230 SL: 67
F9B1  30 07     BMI $F9BA                       A:55 X:55 Y:6E P:24 SP:F9 CYC:236 SL:189
F9B3  70 05     BVS $F9BA                       A:55 X:55 Y:6E P:24 SP:F9 CYC:242 SL: 50
F9B5  C9 55     CMP #$55                        A:55 X:55 Y:6E P:24 SP:F9 CYC:248 SL:172
F9B7  D0 01     BNE $F9BA                       A:55 X:55 Y:6E P:27 SP:F9 CYC:254 SL: 33
F9B9  60        RTS                             A:55 X:55 Y:6E P:27 SP:F9 CYC:260 SL:155
E3EF  C8        INY                             A:55 X:55 Y:6E P:27 SP:FB CYC:278 SL: 16
E3F0  20 BD F9  JSR $F9BD                       A:55 X:55 Y:6F P:25 SP:FB CYC:284 SL:138
F9BD  24 01     BIT $01                         A:55 X:55 Y:6F P:25 SP:F9 CYC:302 SL:260
F9BF  38        SEC                             A:55 X:55 Y:6F P:E5 SP:F9 CYC:311 SL:121
F9C0  A9 80     LDA #$80                        A:55 X:55 Y:6F P:E5 SP:F9 CYC:317 SL:243
F9C2  60        RTS                             A:80 X:55 Y:6F P:E5 SP:F9 CYC:323 SL:104
E3F3  9D 00 06  STA $0600,X                     A:80 X:55 Y:6F P:E5 SP:FB CYC:  0 SL:227
E3F6  1E 00 06  ASL $0600,X                     A:80 X:55 Y:6F P:E5 SP:FB CYC: 15 SL: 89
E3F9  BD 00 06  LDA $0600,X                     A:80 X:55 Y:6F P:67 SP:FB CYC: 36 SL:212
E3FC  20 C3 F9  JSR $F9C3                       A:00 X:55 Y:6F P:67 SP:FB CYC: 48 SL: 74
F9C3  90 1C     BCC $F9E1                       A:00 X:55 Y:6F P:67 SP:F9 CYC: 66 SL:197
F9C5  D0 1A     BNE $F9E1                       A:00 X:55 Y:6F P:67 SP:F9 CYC: 72 SL: 59
F9C7  30 18     BMI $F9E1                       A:00 X:55 Y:6F P:67 SP:F9 CYC: 78 SL:182
F9C9  50 16     BVC $F9E1                       A:00 X:55 Y:6F P:67 SP:F9 CYC: 84 SL: 44
F9CB  C9 00     CMP #$00                        A:00 X:55 Y:6F P:67 SP:F9 CYC: 90 SL:167
F9CD  D0 12     BNE $F9E1                       A:00 X:55 Y:6F P:67 SP:F9 CYC: 96 SL: 29
F9CF  B8        CLV                             A:00 X:55 Y:6F P:67 SP:F9 CYC:102 SL:152
F9D0  A9 55     LDA #$55                        A:00 X:55 Y:6F P:27 SP:F9 CYC:108 SL: 14
F9D2  38        SEC                             A:55 X:55 Y:6F P:25 SP:F9 CYC:114 SL:137
F9D3  60        RTS                             A:55 X:55 Y:6F P:25 SP:F9 CYC:120 SL:260
E3FF  C8        INY                             A:55 X:55 Y:6F P:25 SP:FB CYC:138 SL:122
E400  9D 00 06  STA $0600,X                     A:55 X:55 Y:70 P:25 SP:FB CYC:144 SL:245
E403  1E 00 06  ASL $0600,X                     A:55 X:55 Y:70 P:25 SP:FB CYC:159 SL:107
E406  BD 00 06  LDA $0600,X                     A:55 X:55 Y:70 P:A4 SP:FB CYC:180 SL:230
E409  20 D4 F9  JSR $F9D4                       A:AA X:55 Y:70 P:A4 SP:FB CYC:192 SL: 92
F9D4  B0 0B     BCS $F9E1                       A:AA X:55 Y:70 P:A4 SP:F9 CYC:210 SL:215
F9D6  F0 09     BEQ $F9E1                       A:AA X:55 Y:70 P:A4 SP:F9 CYC:216 SL: 77
F9D8  10 07     BPL $F9E1                       A:AA X:55 Y:70 P:A4 SP:F9 CYC:222 SL:200
F9DA  70 05     BVS $F9E1                       A:AA X:55 Y:70 P:A4 SP:F9 CYC:228 SL: 62
F9DC  C9 AA     CMP #$AA                        A:AA X:55 Y:70 P:A4 SP:F9 CYC:234 SL:185
F9DE  D0 01     BNE $F9E1                       A:AA X:55 Y:70 P:27 SP:F9 CYC:240 SL: 47
F9E0  60        RTS                             A:AA X:55 Y:70 P:27 SP:F9 CYC:246 SL:170
E40C  C8        INY                             A:AA X:55 Y:70 P:27 SP:FB CYC:264 SL: 32
E40D  20 E4 F9  JSR $F9E4                       A:AA X:55 Y:71 P:25 SP:FB CYC:270 SL:155
F9E4  24 01     BIT $01                         A:AA X:55 Y:71 P:25 SP:F9 CYC:288 SL: 17
F9E6  38        SEC                             A:AA X:55 Y:71 P:E5 SP:F9 CYC:297 SL:140
F9E7  A9 01     LDA #$01                        A:AA X:55 Y:71 P:E5 SP:F9 CYC:303 SL:  2
F9E9  60        RTS                             A:01 X:55 Y:71 P:65 SP:F9 CYC:309 SL:125
E410  9D 00 06  STA $0600,X                     A:01 X:55 Y:71 P:65 SP:FB CYC:327 SL:248
E413  7E 00 06  ROR $0600,X                     A:01 X:55 Y:71 P:65 SP:FB CYC:  1 SL:111
E416  BD 00 06  LDA $0600,X                     A:01 X:55 Y:71 P:E5 SP:FB CYC: 22 SL:235
E419  20 EA F9  JSR $F9EA                       A:80 X:55 Y:71 P:E5 SP:FB CYC: 34 SL: 98
F9EA  90 1C     BCC $FA08                       A:80 X:55 Y:71 P:E5 SP:F9 CYC: 52 SL:222
F9EC  F0 1A     BEQ $FA08                       A:80 X:55 Y:71 P:E5 SP:F9 CYC: 58 SL: 85
F9EE  10 18     BPL $FA08                       A:80 X:55 Y:71 P:E5 SP:F9 CYC: 64 SL:209
F9F0  50 16     BVC $FA08                       A:80 X:55 Y:71 P:E5 SP:F9 CYC: 70 SL: 72
F9F2  C9 80     CMP #$80                        A:80 X:55 Y:71 P:E5 SP:F9 CYC: 76 SL:196
F9F4  D0 12     BNE $FA08                       A:80 X:55 Y:71 P:67 SP:F9 CYC: 82 SL: 59
F9F6  B8        CLV                             A:80 X:55 Y:71 P:67 SP:F9 CYC: 88 SL:183
F9F7  18        CLC                             A:80 X:55 Y:71 P:27 SP:F9 CYC: 94 SL: 46
F9F8  A9 55     LDA #$55                        A:80 X:55 Y:71 P:26 SP:F9 CYC:100 SL:170
F9FA  60        RTS                             A:55 X:55 Y:71 P:24 SP:F9 CYC:106 SL: 33
E41C  C8        INY                             A:55 X:55 Y:71 P:24 SP:FB CYC:124 SL:157
E41D  9D 00 06  STA $0600,X                     A:55 X:55 Y:72 P:24 SP:FB CYC:130 SL: 20
E420  7E 00 06  ROR $0600,X                     A:55 X:55 Y:72 P:24 SP:FB CYC:145 SL:144
E423  BD 00 06  LDA $0600,X                     A:55 X:55 Y:72 P:25 SP:FB CYC:166 SL:  7
E426  20 FB F9  JSR $F9FB                       A:2A X:55 Y:72 P:25 SP:FB CYC:178 SL:131
F9FB  90 0B     BCC $FA08                       A:2A X:55 Y:72 P:25 SP:F9 CYC:196 SL:255
F9FD  F0 09     BEQ $FA08                       A:2A X:55 Y:72 P:25 SP:F9 CYC:202 SL:118
F9FF  30 07     BMI $FA08                       A:2A X:55 Y:72 P:25 SP:F9 CYC:208 SL:242
FA01  70 05     BVS $FA08                       A:2A X:55 Y:72 P:25 SP:F9 CYC:214 SL:105
FA03  C9 2A     CMP #$2A                        A:2A X:55 Y:72 P:25 SP:F9 CYC:220 SL:229
FA05  D0 01     BNE $FA08                       A:2A X:55 Y:72 P:27 SP:F9 CYC:226 SL: 92
FA07  60        RTS                             A:2A X:55 Y:72 P:27 SP:F9 CYC:232 SL:216
E429  C8        INY                             A:2A X:55 Y:72 P:27 SP:FB CYC:250 SL: 79
E42A  20 0A FA  JSR $FA0A                       A:2A X:55 Y:73 P:25 SP:FB CYC:256 SL:203
FA0A  24 01     BIT $01                         A:2A X:55 Y:73 P:25 SP:F9 CYC:274 SL: 66
FA0C  38        SEC                             A:2A X:55 Y:73 P:E5 SP:F9 CYC:283 SL:190
FA0D  A9 80     LDA #$80                        A:2A X:55 Y:73 P:E5 SP:F9 CYC:289 SL: 53
FA0F  60        RTS                             A:80 X:55 Y:73 P:E5 SP:F9 CYC:295 SL:177
E42D  9D 00 06  STA $0600,X                     A:80 X:55 Y:73 P:E5 SP:FB CYC:313 SL: 40
E430  3E 00 06  ROL $0600,X                     A:80 X:55 Y:73 P:E5 SP:FB CYC:328 SL:164
E433  BD 00 06  LDA $0600,X                     A:80 X:55 Y:73 P:65 SP:FB CYC:  8 SL: 28
E436  20 10 FA  JSR $FA10                       A:01 X:55 Y:73 P:65 SP:FB CYC: 20 SL:153
FA10  90 1C     BCC $FA2E                       A:01 X:55 Y:73 P:65 SP:F9 CYC: 38 SL: 17
FA12  F0 1A     BEQ $FA2E                       A:01 X:55 Y:73 P:65 SP:F9 CYC: 44 SL:142
FA14  30 18     BMI $FA2E                       A:01 X:55 Y:73 P:65 SP:F9 CYC: 50 SL:  6
FA16  50 16     BVC $FA2E                       A:01 X:55 Y:73 P:65 SP:F9 CYC: 56 SL:131
FA18  C9 01     CMP #$01                        A:01 X:55 Y:73 P:65 SP:F9 CYC: 62 SL:256
FA1A  D0 12     BNE $FA2E                       A:01 X:55 Y:73 P:67 SP:F9 CYC: 68 SL:120
FA1C  B8        CLV                             A:01 X:55 Y:73 P:67 SP:F9 CYC: 74 SL:245
FA1D  18        CLC                             A:01 X:55 Y:73 P:27 SP:F9 CYC: 80 SL:109
FA1E  A9 55     LDA #$55                        A:01 X:55 Y:73 P:26 SP:F9 CYC: 86 SL:234
FA20  60        RTS                             A:55 X:55 Y:73 P:24 SP:F9 CYC: 92 SL: 98
E439  C8        INY                             A:55 X:55 Y:73 P:24 SP:FB CYC:110 SL:223
E43A  9D 00 06  STA $0600,X                     A:55 X:55 Y:74 P:24 SP:FB CYC:116 SL: 87
E43D  3E 00 06  ROL $0600,X                     A:55 X:55 Y:74 P:24 SP:FB CYC:131 SL:212
E440  BD 00 06  LDA $0600,X                     A:55 X:55 Y:74 P:A4 SP:FB CYC:152 SL: 76
E443  20 21 FA  JSR $FA21                       A:AA X:55 Y:74 P:A4 SP:FB CYC:164 SL:201
FA21  B0 0B     BCS $FA2E                       A:AA X:55 Y:74 P:A4 SP:F9 CYC:182 SL: 65
FA23  F0 09     BEQ $FA2E                       A:AA X:55 Y:74 P:A4 SP:F9 CYC:188 SL:190
FA25  10 07     BPL $FA2E                       A:AA X:55 Y:74 P:A4 SP:F9 CYC:194 SL: 54
FA27  70 05     BVS $FA2E                       A:AA X:55 Y:74 P:A4 SP:F9 CYC:200 SL:179
FA29  C9 AA     CMP #$AA                        A:AA X:55 Y:74 P:A4 SP:F9 CYC:206 SL: 43
FA2B  D0 01     BNE $FA2E                       A:AA X:55 Y:74 P:27 SP:F9 CYC:212 SL:168
FA2D  60        RTS                             A:AA X:55 Y:74 P:27 SP:F9 CYC:218 SL: 32
E446  A9 FF     LDA #$FF                        A:AA X:55 Y:74 P:27 SP:FB CYC:236 SL:157
E448  9D 00 06  STA $0600,X                     A:FF X:55 Y:74 P:A5 SP:FB CYC:242 SL: 21
E44B  85 01     STA $01                         A:FF X:55 Y:74 P:A5 SP:FB CYC:257 SL:146
E44D  24 01     BIT $01                         A:FF X:55 Y:74 P:A5 SP:FB CYC:266 SL: 10
E44F  38        SEC                             A:FF X:55 Y:74 P:E5 SP:FB CYC:275 SL:135
E450  FE 00 06  INC $0600,X                     A:FF X:55 Y:74 P:E5 SP:FB CYC:281 SL:260
E453  D0 0D     BNE $E462                       A:FF X:55 Y:74 P:67 SP:FB CYC:302 SL:124
E455  30 0B     BMI $E462                       A:FF X:55 Y:74 P:67 SP:FB CYC:308 SL:249
E457  50 09     BVC $E462                       A:FF X:55 Y:74 P:67 SP:FB CYC:314 SL:113
E459  90 07     BCC $E462                       A:FF X:55 Y:74 P:67 SP:FB CYC:320 SL:238
E45B  BD 00 06  LDA $0600,X                     A:FF X:55 Y:74 P:67 SP:FB CYC:326 SL:102
E45E  C9 00     CMP #$00                        A:00 X:55 Y:74 P:67 SP:FB CYC:338 SL:227
E460  F0 04     BEQ $E466                       A:00 X:55 Y:74 P:67 SP:FB CYC:  3 SL: 92
E466  A9 7F     LDA #$7F                        A:00 X:55 Y:74 P:67 SP:FB CYC: 12 SL:218
E468  9D 00 06  STA $0600,X                     A:7F X:55 Y:74 P:65 SP:FB CYC: 18 SL: 83
E46B  B8        CLV                             A:7F X:55 Y:74 P:65 SP:FB CYC: 33 SL:209
E46C  18        CLC                             A:7F X:55 Y:74 P:25 SP:FB CYC: 39 SL: 74
E46D  FE 00 06  INC $0600,X                     A:7F X:55 Y:74 P:24 SP:FB CYC: 45 SL:200
E470  F0 0D     BEQ $E47F                       A:7F X:55 Y:74 P:A4 SP:FB CYC: 66 SL: 65
E472  10 0B     BPL $E47F                       A:7F X:55 Y:74 P:A4 SP:FB CYC: 72 SL:191
E474  70 09     BVS $E47F                       A:7F X:55 Y:74 P:A4 SP:FB CYC: 78 SL: 56
E476  B0 07     BCS $E47F                       A:7F X:55 Y:74 P:A4 SP:FB CYC: 84 SL:182
E478  BD 00 06  LDA $0600,X                     A:7F X:55 Y:74 P:A4 SP:FB CYC: 90 SL: 47
E47B  C9 80     CMP #$80                        A:80 X:55 Y:74 P:A4 SP:FB CYC:102 SL:173
E47D  F0 04     BEQ $E483                       A:80 X:55 Y:74 P:27 SP:FB CYC:108 SL: 38
E483  A9 00     LDA #$00                        A:80 X:55 Y:74 P:27 SP:FB CYC:117 SL:164
E485  9D 00 06  STA $0600,X                     A:00 X:55 Y:74 P:27 SP:FB CYC:123 SL: 29
E488  24 01     BIT $01                         A:00 X:55 Y:74 P:27 SP:FB CYC:138 SL:155
E48A  38        SEC                             A:00 X:55 Y:74 P:E7 SP:FB CYC:147 SL: 20
E48B  DE 00 06  DEC $0600,X                     A:00 X:55 Y:74 P:E7 SP:FB CYC:153 SL:146
E48E  F0 0D     BEQ $E49D                       A:00 X:55 Y:74 P:E5 SP:FB CYC:174 SL: 11
E490  10 0B     BPL $E49D                       A:00 X:55 Y:74 P:E5 SP:FB CYC:180 SL:137
E492  50 09     BVC $E49D                       A:00 X:55 Y:74 P:E5 SP:FB CYC:186 SL:  2
E494  90 07     BCC $E49D                       A:00 X:55 Y:74 P:E5 SP:FB CYC:192 SL:128
E496  BD 00 06  LDA $0600,X                     A:00 X:55 Y:74 P:E5 SP:FB CYC:198 SL:254
E499  C9 FF     CMP #$FF                        A:FF X:55 Y:74 P:E5 SP:FB CYC:210 SL:119
E49B  F0 04     BEQ $E4A1                       A:FF X:55 Y:74 P:67 SP:FB CYC:216 SL:245
E4A1  A9 80     LDA #$80                        A:FF X:55 Y:74 P:67 SP:FB CYC:225 SL:110
E4A3  9D 00 06  STA $0600,X                     A:80 X:55 Y:74 P:E5 SP:FB CYC:231 SL:236
E4A6  B8        CLV                             A:80 X:55 Y:74 P:E5 SP:FB CYC:246 SL:101
E4A7  18        CLC                             A:80 X:55 Y:74 P:A5 SP:FB CYC:252 SL:227
E4A8  DE 00 06  DEC $0600,X                     A:80 X:55 Y:74 P:A4 SP:FB CYC:258 SL: 92
E4AB  F0 0D     BEQ $E4BA                       A:80 X:55 Y:74 P:24 SP:FB CYC:279 SL:218
E4AD  30 0B     BMI $E4BA                       A:80 X:55 Y:74 P:24 SP:FB CYC:285 SL: 83
E4AF  70 09     BVS $E4BA                       A:80 X:55 Y:74 P:24 SP:FB CYC:291 SL:209
E4B1  B0 07     BCS $E4BA                       A:80 X:55 Y:74 P:24 SP:FB CYC:297 SL: 74
E4B3  BD 00 06  LDA $0600,X                     A:80 X:55 Y:74 P:24 SP:FB CYC:303 SL:200
E4B6  C9 7F     CMP #$7F                        A:7F X:55 Y:74 P:24 SP:FB CYC:315 SL: 65
E4B8  F0 04     BEQ $E4BE                       A:7F X:55 Y:74 P:27 SP:FB CYC:321 SL:191
E4BE  A9 01     LDA #$01                        A:7F X:55 Y:74 P:27 SP:FB CYC:330 SL: 56
E4C0  9D 00 06  STA $0600,X                     A:01 X:55 Y:74 P:25 SP:FB CYC:336 SL:182
E4C3  DE 00 06  DEC $0600,X                     A:01 X:55 Y:74 P:25 SP:FB CYC: 10 SL: 48
E4C6  F0 04     BEQ $E4CC                       A:01 X:55 Y:74 P:27 SP:FB CYC: 31 SL:175
E4CC  A9 33     LDA #$33                        A:01 X:55 Y:74 P:27 SP:FB CYC: 40 SL: 41
E4CE  8D 78 06  STA $0678                       A:33 X:55 Y:74 P:25 SP:FB CYC: 46 SL:168
E4D1  A9 44     LDA #$44                        A:33 X:55 Y:74 P:25 SP:FB CYC: 58 SL: 34
E4D3  A0 78     LDY #$78                        A:44 X:55 Y:74 P:25 SP:FB CYC: 64 SL:161
E4D5  A2 00     LDX #$00                        A:44 X:55 Y:78 P:25 SP:FB CYC: 70 SL: 27
E4D7  38        SEC                             A:44 X:00 Y:78 P:27 SP:FB CYC: 76 SL:154
E4D8  24 01     BIT $01                         A:44 X:00 Y:78 P:27 SP:FB CYC: 82 SL: 20
E4DA  BE 00 06  LDX $0600,Y                     A:44 X:00 Y:78 P:E5 SP:FB CYC: 91 SL:147
E4DD  90 12     BCC $E4F1                       A:44 X:33 Y:78 P:65 SP:FB CYC:103 SL: 13
E4DF  50 10     BVC $E4F1                       A:44 X:33 Y:78 P:65 SP:FB CYC:109 SL:140
E4E1  30 0E     BMI $E4F1                       A:44 X:33 Y:78 P:65 SP:FB CYC:115 SL:  6
E4E3  F0 0C     BEQ $E4F1                       A:44 X:33 Y:78 P:65 SP:FB CYC:121 SL:133
E4E5  E0 33     CPX #$33                        A:44 X:33 Y:78 P:65 SP:FB CYC:127 SL:260
E4E7  D0 08     BNE $E4F1                       A:44 X:33 Y:78 P:67 SP:FB CYC:133 SL:126
E4E9  C0 78     CPY #$78                        A:44 X:33 Y:78 P:67 SP:FB CYC:139 SL:253
E4EB  D0 04     BNE $E4F1                       A:44 X:33 Y:78 P:67 SP:FB CYC:145 SL:119
E4ED  C9 44     CMP #$44                        A:44 X:33 Y:78 P:67 SP:FB CYC:151 SL:246
E4EF  F0 04     BEQ $E4F5                       A:44 X:33 Y:78 P:67 SP:FB CYC:157 SL:112
E4F5  A9 97     LDA #$97                        A:44 X:33 Y:78 P:67 SP:FB CYC:166 SL:239
E4F7  8D 7F 06  STA $067F                       A:97 X:33 Y:78 P:E5 SP:FB CYC:172 SL:105
E4FA  A9 47     LDA #$47                        A:97 X:33 Y:78 P:E5 SP:FB CYC:184 SL:232
E4FC  A0 FF     LDY #$FF                        A:47 X:33 Y:78 P:65 SP:FB CYC:190 SL: 98
E4FE  A2 00     LDX #$00                        A:47 X:33 Y:FF P:E5 SP:FB CYC:196 SL:225
E500  18        CLC                             A:47 X:00 Y:FF P:67 SP:FB CYC:202 SL: 91
E501  B8        CLV                             A:47 X:00 Y:FF P:66 SP:FB CYC:208 SL:218
E502  BE 80 05  LDX $0580,Y                     A:47 X:00 Y:FF P:26 SP:FB CYC:214 SL: 84
E505  B0 12     BCS $E519                       A:47 X:97 Y:FF P:A4 SP:FB CYC:229 SL:211
E507  70 10     BVS $E519                       A:47 X:97 Y:FF P:A4 SP:FB CYC:235 SL: 77
E509  10 0E     BPL $E519                       A:47 X:97 Y:FF P:A4 SP:FB CYC:241 SL:204
E50B  F0 0C     BEQ $E519                       A:47 X:97 Y:FF P:A4 SP:FB CYC:247 SL: 70
E50D  E0 97     CPX #$97                        A:47 X:97 Y:FF P:A4 SP:FB CYC:253 SL:197
E50F  D0 08     BNE $E519                       A:47 X:97 Y:FF P:27 SP:FB CYC:259 SL: 63
E511  C0 FF     CPY #$FF                        A:47 X:97 Y:FF P:27 SP:FB CYC:265 SL:190
E513  D0 04     BNE $E519                       A:47 X:97 Y:FF P:27 SP:FB CYC:271 SL: 56
E515  C9 47     CMP #$47                        A:47 X:97 Y:FF P:27 SP:FB CYC:277 SL:183
E517  F0 04     BEQ $E51D                       A:47 X:97 Y:FF P:27 SP:FB CYC:283 SL: 49
E51D  60        RTS                             A:47 X:97 Y:FF P:27 SP:FB CYC:292 SL:176
C62F  20 A3 C6  JSR $C6A3                       A:47 X:97 Y:FF P:27 SP:FD CYC:310 SL: 42
C6A3  A0 4E     LDY #$4E                        A:47 X:97 Y:FF P:27 SP:FB CYC:328 SL:169
C6A5  A9 FF     LDA #$FF                        A:47 X:97 Y:4E P:25 SP:FB CYC:334 SL: 35
C6A7  85 01     STA $01                         A:FF X:97 Y:4E P:A5 SP:FB CYC:340 SL:162
C6A9  20 B0 C6  JSR $C6B0                       A:FF X:97 Y:4E P:A5 SP:FB CYC:  8 SL: 29
C6B0  A9 FF     LDA #$FF                        A:FF X:97 Y:4E P:A5 SP:F9 CYC: 26 SL:157
C6B2  48        PHA                             A:FF X:97 Y:4E P:A5 SP:F9 CYC: 32 SL: 24
C6B3  A9 AA     LDA #$AA                        A:FF X:97 Y:4E P:A5 SP:F8 CYC: 41 SL:152
C6B5  D0 05     BNE $C6BC                       A:AA X:97 Y:4E P:A5 SP:F8 CYC: 47 SL: 19
C6BC  28        PLP                             A:AA X:97 Y:4E P:A5 SP:F8 CYC: 56 SL:147
C6BD  04 A9    *NOP $A9                         A:AA X:97 Y:4E P:EF SP:F9 CYC: 68 SL: 14
C6BF  44 A9    *NOP $A9                         A:AA X:97 Y:4E P:EF SP:F9 CYC: 77 SL:142
C6C1  64 A9    *NOP $A9                         A:AA X:97 Y:4E P:EF SP:F9 CYC: 86 SL:  9
C6C3  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F9 CYC: 95 SL:137
C6C4  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F9 CYC:101 SL:  4
C6C5  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F9 CYC:107 SL:132
C6C6  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F9 CYC:113 SL:260
C6C7  08        PHP                             A:AA X:97 Y:4E P:EF SP:F9 CYC:119 SL:127
C6C8  48        PHA                             A:AA X:97 Y:4E P:EF SP:F8 CYC:128 SL:255
C6C9  0C A9 A9 *NOP $A9A9                       A:AA X:97 Y:4E P:EF SP:F7 CYC:137 SL:122
C6CC  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F7 CYC:149 SL:250
C6CD  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F7 CYC:155 SL:117
C6CE  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F7 CYC:161 SL:245
C6CF  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F7 CYC:167 SL:112
C6D0  08        PHP                             A:AA X:97 Y:4E P:EF SP:F7 CYC:173 SL:240
C6D1  48        PHA                             A:AA X:97 Y:4E P:EF SP:F6 CYC:182 SL:107
C6D2  14 A9    *NOP $A9,X                       A:AA X:97 Y:4E P:EF SP:F5 CYC:191 SL:235
C6D4  34 A9    *NOP $A9,X                       A:AA X:97 Y:4E P:EF SP:F5 CYC:203 SL:102
C6D6  54 A9    *NOP $A9,X                       A:AA X:97 Y:4E P:EF SP:F5 CYC:215 SL:230
C6D8  74 A9    *NOP $A9,X                       A:AA X:97 Y:4E P:EF SP:F5 CYC:227 SL: 97
C6DA  D4 A9    *NOP $A9,X                       A:AA X:97 Y:4E P:EF SP:F5 CYC:239 SL:225
C6DC  F4 A9    *NOP $A9,X                       A:AA X:97 Y:4E P:EF SP:F5 CYC:251 SL: 92
C6DE  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F5 CYC:263 SL:220
C6DF  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F5 CYC:269 SL: 87
C6E0  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F5 CYC:275 SL:215
C6E1  EA        NOP                             A:AA X:97 Y:4E P:EF SP:F5 CYC:281 SL: 82
C6E2  08        PHP                             A:AA X:97 Y:4E P:EF SP:F5 CYC:287 SL:210
C6E3  48        PHA                             A:AA X:97 Y:4E P:EF SP:F4 CYC:296 SL: 77
